Dispatch_ID,Dispatch_Date,Expected_Delivery_Date,Actual_Delivery_Date,Yarn_Type,Denier,Packaging,Quantity,Spools_per_Unit,Spool_Weight_kg,Total_Weight_kg,Vendor_Name,Customer_Name,Destination_City,Vehicle_Number,Delivery_status,Delay_Reason,Cost_INR
D06106,14-02-2024,17-02-2024,17-02-2024,POY,250/48,Pallet,12,42,15,7560,Shree Ram Textiles,Trident Group,Silvassa,GJ-96-X-9935,On Time,,8279.23
D06107,01-02-2024,05-02-2024,12-02-2024,FDY,600/288,Box,20,2,8,320,Om Sai Yarn Traders,Sutlej Textiles,Silvassa,GJ-27-X-2679,Delayed,Vehicle Breakdown,10901.06
D06108,01-05-2024,06-05-2024,06-05-2024,FDY,600/288,Box,8,2,8,128,Bhavna Textiles,Himatsingka Seide,Surat,GJ-27-X-2679,On Time,,10146.93
D06109,09-06-2023,14-06-2023,14-06-2023,FDY,300/72,Box,29,2,8,464,Navsari Thread Co,Trident Group,Silvassa,GJ-13-X-5506,On Time,,12295.27
D06110,21-10-2023,22-10-2023,22-10-2023,POY,400/144,Pallet,15,42,15,9450,Shree Ram Textiles,Indo Rama Synthetics,Ahmedabad,GJ-14-X-1488,On Time,,23642.95
D06111,07-04-2023,09-04-2023,09-04-2023,FDY,250/48,Box,24,2,8,384,Patel Yarn Agency,SRF Limited,Ahmedabad,GJ-21-X-4582,On Time,,12415.21
D06112,04-11-2022,09-11-2022,16-11-2022,POY,300/72,Pallet,13,42,15,8190,Bhavna Textiles,Arvind Mills,Navsari,GJ-21-X-4582,Delayed,Route Issue,20710.49
D06113,02-12-2023,06-12-2023,08-12-2023,POY,400/144,Pallet,15,42,15,9450,Ahmedabad Fibre Works,Raymond Fabrics,Ahmedabad,GJ-91-X-2824,Delayed,Alternate_Contact_Delivery,15239.7
D06114,06-08-2023,09-08-2023,,FDY,250/48,Box,6,2,8,96,Laxmi Fibre Industries,Sutlej Textiles,Silvassa,GJ-13-X-5506,Failed,Weather,21537.17
D06115,26-03-2024,27-03-2024,27-03-2024,POY,250/48,Pallet,12,42,15,7560,Ahmedabad Fibre Works,Nahar Spinning,Pune,GJ-14-X-1488,On Time,,13195.87
D06116,10-05-2023,12-05-2023,,FDY,600/288,Box,17,2,8,272,Om Sai Yarn Traders,Filatex India,Silvassa,GJ-41-X-4657,Failed,Route Issue,9794.4
D06117,15-01-2022,18-01-2022,18-01-2022,POY,250/48,Pallet,16,42,15,10080,Hanuman Yarn Mills,Grasim Industries,Surat,GJ-14-X-1488,On Time,,16422.82
D06118,18-09-2022,21-09-2022,27-09-2022,FDY,600/288,Box,28,2,8,448,Laxmi Fibre Industries,Indo Rama Synthetics,Pune,GJ-21-X-4582,Delayed,Alternate_Contact_Delivery,6322.39
D06119,15-10-2023,16-10-2023,,POY,400/144,Pallet,16,42,15,10080,Bhavna Textiles,Welspun Textiles,Ahmedabad,GJ-13-X-5506,Failed,Weather,22768.1
D06120,21-09-2022,22-09-2022,25-09-2022,FDY,250/48,Box,6,2,8,96,Hanuman Yarn Mills,Century Textiles,Vapi,GJ-87-X-1434,Delayed,Route Issue,23026.71
D06121,13-11-2022,14-11-2022,,POY,500/96,Pallet,16,42,15,10080,Om Sai Yarn Traders,Indo Count Industries,Navsari,GJ-21-X-7912,Failed,Route Issue,24777.03
D06122,30-11-2022,05-12-2022,05-12-2022,FDY,600/288,Box,12,2,8,192,Patel Yarn Agency,Vardhman Group,Pune,GJ-21-X-7912,On Time,,17044.05
D06123,06-11-2023,11-11-2023,13-11-2023,POY,250/48,Pallet,15,42,15,9450,Surat Silk House,Pasupati Fabrics,Silvassa,GJ-14-X-1488,Delayed,Vehicle Breakdown,23222.09
D06124,20-10-2022,25-10-2022,,FDY,600/288,Box,27,2,8,432,Laxmi Fibre Industries,Alok Industries,Navsari,GJ-27-X-2679,Failed,Vehicle Breakdown,19182.8
D06125,29-08-2022,02-09-2022,02-09-2022,POY,500/96,Pallet,16,42,15,10080,Bhavna Textiles,Filatex India,Surat,GJ-13-X-5506,On Time,,5024.12
D06126,23-08-2023,26-08-2023,26-08-2023,FDY,250/48,Box,24,2,8,384,Surat Silk House,Alok Industries,Vapi,GJ-91-X-2824,On Time,,10094.41
D06127,04-08-2023,05-08-2023,10-08-2023,FDY,250/48,Box,17,2,8,272,Modi Spinning Mills,Century Textiles,Pune,GJ-87-X-1434,Delayed,Route Issue,14986.84
D06128,09-07-2022,12-07-2022,17-07-2022,FDY,300/72,Box,5,2,8,80,Rajesh Spinning Co,Bombay Dyeing,Surat,GJ-14-X-1488,Delayed,Vehicle Breakdown,14628.06
D06129,22-05-2023,27-05-2023,28-05-2023,FDY,600/288,Box,25,2,8,400,Laxmi Fibre Industries,Himatsingka Seide,Navsari,GJ-39-X-9279,Delayed,Vehicle Breakdown,10806.91
D06130,28-05-2023,31-05-2023,31-05-2023,FDY,250/48,Box,7,2,8,112,Bhavna Textiles,Trident Group,Navsari,GJ-91-X-2824,On Time,,14691.59
D06131,02-08-2024,03-08-2024,,FDY,600/288,Box,14,2,8,224,Bhavna Textiles,Grasim Industries,Silvassa,GJ-21-X-7912,Delayed,Alternate_Contact_Delivery,23226.72
D06132,11-03-2023,16-03-2023,20-03-2023,POY,500/288,Pallet,13,42,15,8190,Navsari Thread Co,Alok Industries,Silvassa,GJ-21-X-4582,Delayed,Alternate_Contact_Delivery,20722.82
D06133,14-02-2023,15-02-2023,15-02-2023,POY,400/144,Pallet,12,42,15,7560,Laxmi Fibre Industries,Nahar Spinning,Silvassa,GJ-96-X-9935,On Time,,17850.8
D06134,19-07-2023,21-07-2023,21-07-2023,FDY,250/48,Box,11,2,8,176,Shree Ram Textiles,Nahar Spinning,Navsari,GJ-21-X-4582,On Time,,12392.35
D06135,16-08-2022,17-08-2022,,POY,250/48,Pallet,16,42,15,10080,Vapi Yarn Depot,Sutlej Textiles,Ahmedabad,GJ-14-X-1488,Delayed,Alternate_Contact_Delivery,8617.14
D06136,31-07-2024,02-08-2024,,POY,400/144,Pallet,14,42,15,8820,Gujarat Yarn Traders,Pasupati Fabrics,Surat,GJ-87-X-1434,Failed,Vehicle Breakdown,21476.85
D06137,22-02-2022,24-02-2022,24-02-2022,POY,500/288,Pallet,14,42,15,8820,Gujarat Yarn Traders,Nahar Spinning,Pune,GJ-41-X-4657,On Time,,10208.59
D06138,14-05-2022,15-05-2022,15-05-2022,FDY,600/288,Box,7,2,8,112,Hanuman Yarn Mills,Trident Group,Ahmedabad,GJ-13-X-5506,On Time,,19058.32
D06139,04-08-2023,08-08-2023,08-08-2023,FDY,600/288,Box,14,2,8,224,Ahmedabad Fibre Works,Century Textiles,Silvassa,GJ-41-X-4657,On Time,,13692.17
D06140,19-01-2024,23-01-2024,23-01-2024,FDY,250/48,Box,14,2,8,224,Rajesh Spinning Co,SRF Limited,Silvassa,GJ-21-X-7912,On Time,,10920.92
D06141,06-05-2024,07-05-2024,07-05-2024,FDY,600/288,Box,21,2,8,336,Rajesh Spinning Co,Filatex India,Pune,GJ-91-X-2824,On Time,,16687.44
D06142,11-07-2024,12-07-2024,12-07-2024,FDY,250/48,Box,28,2,8,448,Rajesh Spinning Co,Indo Rama Synthetics,Vapi,GJ-21-X-7912,On Time,,19342.58
D06143,16-09-2024,18-09-2024,24-09-2024,POY,300/72,Pallet,16,42,15,10080,Silvassa Fibre Co,SRF Limited,Ahmedabad,GJ-21-X-7912,Delayed,Weather,12506.79
D06144,15-05-2024,16-05-2024,23-05-2024,POY,250/48,Pallet,15,42,15,9450,Surat Silk House,Raymond Fabrics,Surat,GJ-41-X-4657,Delayed,Alternate_Contact_Delivery,15303.76
D06145,29-02-2024,02-03-2024,02-03-2024,FDY,250/48,Box,24,2,8,384,Surat Silk House,Filatex India,Vapi,GJ-14-X-1488,On Time,,19391.54
D06146,04-02-2022,07-02-2022,07-02-2022,POY,500/288,Pallet,13,42,15,8190,Silvassa Fibre Co,Trident Group,Navsari,GJ-27-X-2679,On Time,,14335.31
D06147,31-05-2023,04-06-2023,04-06-2023,FDY,250/48,Box,16,2,8,256,Hanuman Yarn Mills,Welspun Textiles,Silvassa,GJ-39-X-9279,On Time,,22361.58
D06148,24-03-2022,28-03-2022,28-03-2022,POY,400/144,Pallet,16,42,15,10080,Hanuman Yarn Mills,JBF Industries,Navsari,GJ-39-X-9279,On Time,,23540.98
D06149,29-07-2024,03-08-2024,03-08-2024,POY,300/72,Pallet,12,42,15,7560,Shree Ram Textiles,Raymond Fabrics,Silvassa,GJ-14-X-1488,On Time,,6369.04
D06150,08-02-2023,13-02-2023,13-02-2023,POY,500/288,Pallet,15,42,15,9450,Ahmedabad Fibre Works,Sutlej Textiles,Vapi,GJ-21-X-7912,On Time,,18684.42
D06151,01-07-2022,02-07-2022,04-07-2022,FDY,600/288,Box,13,2,8,208,Modi Spinning Mills,Trident Group,Navsari,GJ-87-X-1434,Delayed,Route Issue,10220.08
D06152,23-06-2024,27-06-2024,,FDY,250/48,Box,17,2,8,272,Modi Spinning Mills,Bombay Dyeing,Silvassa,GJ-96-X-9935,Delayed,Alternate_Contact_Delivery,7133.67
D06153,29-01-2022,01-02-2022,01-02-2022,POY,250/48,Pallet,16,42,15,10080,Gujarat Yarn Traders,Welspun Textiles,Ahmedabad,GJ-96-X-9935,On Time,,17194.56
D06154,31-03-2022,04-04-2022,04-04-2022,FDY,300/72,Box,24,2,8,384,Modi Spinning Mills,Himatsingka Seide,Pune,GJ-87-X-1434,On Time,,24134.73
D06155,05-06-2023,08-06-2023,08-06-2023,POY,300/72,Pallet,13,42,15,8190,Gujarat Yarn Traders,Bombay Dyeing,Ahmedabad,GJ-13-X-5506,On Time,,17029.52
D06156,12-04-2024,14-04-2024,14-04-2024,FDY,600/288,Box,11,2,8,176,Shree Ram Textiles,Century Textiles,Pune,GJ-14-X-1488,On Time,,17414.01
D06157,18-12-2022,20-12-2022,21-12-2022,POY,500/96,Pallet,14,42,15,8820,Hanuman Yarn Mills,Bombay Dyeing,Pune,GJ-91-X-2824,Delayed,Weather,13684.24
D06158,01-07-2023,02-07-2023,02-07-2023,POY,250/48,Pallet,13,42,15,8190,Laxmi Fibre Industries,Trident Group,Vapi,GJ-87-X-1434,On Time,,18005.91
D06159,05-04-2022,10-04-2022,10-04-2022,POY,500/96,Pallet,12,42,15,7560,Ahmedabad Fibre Works,SRF Limited,Navsari,GJ-14-X-1488,On Time,,12366.84
D06160,21-06-2024,25-06-2024,25-06-2024,FDY,250/48,Box,28,2,8,448,Surat Silk House,Grasim Industries,Silvassa,GJ-39-X-9279,On Time,,7740.7
D06161,13-08-2023,14-08-2023,14-08-2023,FDY,250/48,Box,30,2,8,480,Bhavna Textiles,Garden Silk Mills,Surat,GJ-14-X-1488,On Time,,20304.1
D06162,04-07-2023,06-07-2023,08-07-2023,POY,500/96,Pallet,16,42,15,10080,Shree Ram Textiles,Himatsingka Seide,Surat,GJ-21-X-7912,Delayed,Route Issue,22255.6
D06163,29-09-2022,01-10-2022,,FDY,600/288,Box,27,2,8,432,Gujarat Yarn Traders,Filatex India,Silvassa,GJ-96-X-9935,Failed,Route Issue,13626.44
D06164,22-01-2024,26-01-2024,26-01-2024,POY,500/288,Pallet,14,42,15,8820,Navsari Thread Co,Alok Industries,Navsari,GJ-87-X-1434,On Time,,6747.17
D06165,21-10-2023,26-10-2023,26-10-2023,POY,250/48,Pallet,12,42,15,7560,Rajesh Spinning Co,Garden Silk Mills,Ahmedabad,GJ-27-X-2679,On Time,,22226.74
D06166,04-05-2024,06-05-2024,06-05-2024,FDY,600/288,Box,19,2,8,304,Modi Spinning Mills,Bombay Dyeing,Ahmedabad,GJ-21-X-7912,On Time,,11684.85
D06167,31-08-2022,02-09-2022,02-09-2022,FDY,600/288,Box,19,2,8,304,Gujarat Yarn Traders,Welspun Textiles,Vapi,GJ-21-X-4582,On Time,,13786.83
D06168,12-09-2024,17-09-2024,,FDY,600/288,Box,15,2,8,240,Silvassa Fibre Co,Sutlej Textiles,Silvassa,GJ-21-X-7912,Failed,Weather,14530.72
D06169,08-04-2022,13-04-2022,13-04-2022,POY,500/96,Pallet,12,42,15,7560,Shree Ram Textiles,Himatsingka Seide,Navsari,GJ-39-X-9279,On Time,,24515.52
D06170,15-04-2023,16-04-2023,16-04-2023,POY,500/288,Pallet,12,42,15,7560,Patel Yarn Agency,Himatsingka Seide,Pune,GJ-21-X-4582,On Time,,17979.93
D06171,28-11-2023,30-11-2023,,FDY,300/72,Box,23,2,8,368,Modi Spinning Mills,Garden Silk Mills,Surat,GJ-13-X-5506,Failed,Route Issue,16016.21
D06172,20-11-2023,24-11-2023,24-11-2023,POY,250/48,Pallet,13,42,15,8190,Silvassa Fibre Co,Arvind Mills,Ahmedabad,GJ-21-X-7912,On Time,,5187.21
D06173,08-10-2022,12-10-2022,14-10-2022,POY,500/288,Pallet,14,42,15,8820,Krishna Textile Suppliers,Indo Rama Synthetics,Ahmedabad,GJ-27-X-2679,Delayed,Weather,14870.09
D06174,04-04-2023,06-04-2023,09-04-2023,POY,500/288,Pallet,15,42,15,9450,Patel Yarn Agency,Nahar Spinning,Navsari,GJ-39-X-9279,Delayed,Route Issue,12670.01
D06175,08-08-2023,13-08-2023,13-08-2023,POY,500/288,Pallet,14,42,15,8820,Vapi Yarn Depot,Sutlej Textiles,Pune,GJ-21-X-7912,On Time,,24216.63
D06176,20-05-2023,24-05-2023,30-05-2023,FDY,600/288,Box,22,2,8,352,Gujarat Yarn Traders,Unknown,Pune,GJ-13-X-5506,Delayed,Route Issue,21012.24
D06177,14-08-2022,17-08-2022,23-08-2022,POY,300/72,Pallet,13,42,15,8190,Ahmedabad Fibre Works,Reliance Industries,Navsari,GJ-96-X-9935,Delayed,Vehicle Breakdown,8676.74
D06178,18-08-2023,21-08-2023,25-08-2023,FDY,600/288,Box,14,2,8,224,Bhavna Textiles,Trident Group,Pune,GJ-41-X-4657,Delayed,Alternate_Contact_Delivery,8680.81
D06179,23-03-2022,25-03-2022,30-03-2022,FDY,600/288,Box,15,2,8,240,Gujarat Yarn Traders,Bombay Dyeing,Pune,GJ-87-X-1434,Delayed,Alternate_Contact_Delivery,19132.42
D06180,18-03-2022,23-03-2022,23-03-2022,FDY,600/288,Box,14,2,8,224,Patel Yarn Agency,Garden Silk Mills,Pune,GJ-91-X-2824,On Time,,16625.95
D06181,26-12-2022,29-12-2022,29-12-2022,FDY,300/72,Box,30,2,8,480,Gujarat Yarn Traders,Trident Group,Silvassa,GJ-41-X-4657,On Time,,16927
D06182,04-12-2022,05-12-2022,11-12-2022,POY,500/96,Pallet,16,42,15,10080,Bhavna Textiles,SRF Limited,Navsari,GJ-21-X-7912,Delayed,Route Issue,15297.89
D06183,19-06-2023,24-06-2023,24-06-2023,FDY,250/48,Box,27,2,8,432,Navsari Thread Co,Welspun Textiles,Ahmedabad,GJ-21-X-4582,On Time,,17103.7
D06184,22-08-2024,23-08-2024,23-08-2024,FDY,600/288,Box,29,2,8,464,Om Sai Yarn Traders,Filatex India,Vapi,GJ-91-X-2824,On Time,,20433.41
D06185,16-01-2024,21-01-2024,21-01-2024,POY,300/72,Pallet,15,42,15,9450,Unknown,Reliance Industries,Surat,GJ-21-X-4582,On Time,,20548.71
D06186,01-06-2023,04-06-2023,04-06-2023,FDY,600/288,Box,19,2,8,304,Silvassa Fibre Co,Garden Silk Mills,Surat,GJ-96-X-9935,On Time,,11749.81
D06187,30-08-2023,04-09-2023,04-09-2023,POY,300/72,Pallet,13,42,15,8190,Hanuman Yarn Mills,Bombay Dyeing,Surat,GJ-14-X-1488,On Time,,6900.52
D06188,02-10-2023,07-10-2023,07-10-2023,POY,300/72,Pallet,14,42,15,8820,Om Sai Yarn Traders,JBF Industries,Pune,GJ-39-X-9279,On Time,,16432.45
D06189,28-08-2024,31-08-2024,31-08-2024,FDY,600/288,Box,30,2,8,480,Unknown,Himatsingka Seide,Vapi,GJ-87-X-1434,On Time,,20795.78
D06190,21-07-2022,26-07-2022,,FDY,300/72,Box,27,2,8,432,Vapi Yarn Depot,Filatex India,Silvassa,GJ-21-X-7912,Failed,Vehicle Breakdown,18288.4
D06191,28-02-2023,03-03-2023,,FDY,600/288,Box,13,2,8,208,Om Sai Yarn Traders,SRF Limited,Surat,GJ-91-X-2824,Failed,Vehicle Breakdown,15447.31
D06192,21-05-2022,22-05-2022,,FDY,300/72,Box,22,2,8,352,Rajesh Spinning Co,Bombay Dyeing,Silvassa,GJ-13-X-5506,Failed,Route Issue,10569.93
D06193,08-02-2024,13-02-2024,13-02-2024,FDY,600/288,Box,12,2,8,192,Ahmedabad Fibre Works,Bombay Dyeing,Vapi,GJ-96-X-9935,On Time,,19264.06
D06194,23-01-2022,24-01-2022,24-01-2022,FDY,250/48,Box,19,2,8,304,Om Sai Yarn Traders,Sutlej Textiles,Silvassa,GJ-96-X-9935,On Time,,11486.28
D06195,26-01-2022,29-01-2022,29-01-2022,FDY,600/288,Box,28,2,8,448,Om Sai Yarn Traders,Vardhman Group,Silvassa,GJ-39-X-9279,On Time,,18211.58
D06196,27-04-2022,28-04-2022,01-05-2022,POY,500/96,Pallet,12,42,15,7560,Silvassa Fibre Co,Himatsingka Seide,Ahmedabad,GJ-87-X-1434,Delayed,Vehicle Breakdown,23167.14
D06197,21-10-2023,23-10-2023,23-10-2023,FDY,250/48,Box,9,2,8,144,Navsari Thread Co,Garden Silk Mills,Ahmedabad,GJ-21-X-7912,On Time,,7102.1
D06198,17-05-2023,19-05-2023,19-05-2023,POY,300/72,Pallet,12,42,15,7560,Om Sai Yarn Traders,Bombay Dyeing,Ahmedabad,GJ-87-X-1434,On Time,,12535.23
D06199,19-05-2023,23-05-2023,,POY,300/72,Pallet,16,42,15,10080,Shree Ram Textiles,Garden Silk Mills,Silvassa,GJ-13-X-5506,Failed,Route Issue,18827.43
D06200,17-11-2023,20-11-2023,,POY,250/48,Pallet,16,42,15,10080,Silvassa Fibre Co,Trident Group,Ahmedabad,GJ-13-X-5506,Failed,Route Issue,5172.57
D06201,20-05-2023,24-05-2023,,POY,500/288,Pallet,14,42,15,8820,Navsari Thread Co,Sutlej Textiles,Pune,GJ-87-X-1434,Failed,Route Issue,23371.8
D06202,30-10-2023,31-10-2023,31-10-2023,POY,250/48,Pallet,15,42,15,9450,Bhavna Textiles,Indo Count Industries,Pune,GJ-27-X-2679,On Time,,17548.88
D06203,19-05-2022,24-05-2022,,POY,400/144,Pallet,16,42,15,10080,Ahmedabad Fibre Works,SRF Limited,Vapi,GJ-21-X-7912,Delayed,Alternate_Contact_Delivery,12409.47
D06204,28-06-2024,30-06-2024,,POY,300/72,Pallet,15,42,15,9450,Modi Spinning Mills,Trident Group,Ahmedabad,GJ-41-X-4657,Delayed,Alternate_Contact_Delivery,18845.54
D06205,30-09-2022,01-10-2022,01-10-2022,FDY,250/48,Box,16,2,8,256,Vapi Yarn Depot,Pasupati Fabrics,Navsari,GJ-96-X-9935,On Time,,10305.09
D06206,01-09-2022,06-09-2022,06-09-2022,FDY,250/48,Box,25,2,8,400,Modi Spinning Mills,Garden Silk Mills,Surat,GJ-21-X-4582,On Time,,11641.61
D06207,27-06-2022,30-06-2022,30-06-2022,FDY,250/48,Box,29,2,8,464,Shree Ram Textiles,Trident Group,Vapi,GJ-91-X-2824,On Time,,5586.28
D06208,30-01-2023,03-02-2023,03-02-2023,FDY,600/288,Box,9,2,8,144,Om Sai Yarn Traders,Nahar Spinning,Vapi,GJ-21-X-7912,On Time,,24916.9
D06209,02-12-2023,04-12-2023,04-12-2023,POY,400/144,Pallet,14,42,15,8820,Unknown,Filatex India,Silvassa,GJ-27-X-2679,On Time,,6909.02
D06210,12-02-2023,17-02-2023,17-02-2023,POY,300/72,Pallet,16,42,15,10080,Laxmi Fibre Industries,Reliance Industries,Pune,GJ-21-X-4582,On Time,,8141.42
D06211,28-05-2023,29-05-2023,01-06-2023,POY,250/48,Pallet,13,42,15,8190,Navsari Thread Co,Arvind Mills,Pune,GJ-21-X-4582,Delayed,Weather,11236.51
D06212,05-11-2022,10-11-2022,10-11-2022,POY,500/96,Pallet,12,42,15,7560,Bhavna Textiles,Indo Rama Synthetics,Silvassa,GJ-91-X-2824,On Time,,22907.14
D06213,17-05-2022,20-05-2022,22-05-2022,FDY,300/72,Box,26,2,8,416,Laxmi Fibre Industries,Welspun Textiles,Pune,GJ-91-X-2824,Delayed,Vehicle Breakdown,16675.91
D06214,13-10-2023,15-10-2023,16-10-2023,FDY,250/48,Box,21,2,8,336,Surat Silk House,Pasupati Fabrics,Navsari,GJ-13-X-5506,Delayed,Weather,10447.43
D06215,06-10-2022,08-10-2022,,FDY,250/48,Box,19,2,8,304,Modi Spinning Mills,Raymond Fabrics,Surat,GJ-13-X-5506,Failed,Weather,6401.81
D06216,27-07-2024,31-07-2024,31-07-2024,POY,500/288,Pallet,16,42,15,10080,Laxmi Fibre Industries,Himatsingka Seide,Navsari,GJ-21-X-4582,On Time,,23120.85
D06217,17-12-2022,20-12-2022,20-12-2022,POY,400/144,Pallet,16,42,15,10080,Modi Spinning Mills,Indo Count Industries,Pune,GJ-96-X-9935,On Time,,8678.47
D06218,07-04-2023,09-04-2023,09-04-2023,POY,500/96,Pallet,13,42,15,8190,Hanuman Yarn Mills,Welspun Textiles,Ahmedabad,GJ-13-X-5506,On Time,,23417.95
D06219,15-03-2023,16-03-2023,22-03-2023,POY,400/144,Pallet,16,42,15,10080,Krishna Textile Suppliers,JBF Industries,Ahmedabad,GJ-27-X-2679,Delayed,Weather,22102.18
D06220,03-09-2024,05-09-2024,05-09-2024,POY,300/72,Pallet,12,42,15,7560,Hanuman Yarn Mills,JBF Industries,Navsari,GJ-21-X-4582,On Time,,21549.9
D06221,07-07-2023,11-07-2023,11-07-2023,FDY,600/288,Box,9,2,8,144,Silvassa Fibre Co,Grasim Industries,Surat,GJ-27-X-2679,On Time,,17519.79
D06222,05-02-2024,07-02-2024,07-02-2024,FDY,300/72,Box,21,2,8,336,Silvassa Fibre Co,Trident Group,Surat,GJ-27-X-2679,On Time,,7255
D06223,01-06-2022,02-06-2022,02-06-2022,FDY,250/48,Box,5,2,8,80,Navsari Thread Co,Himatsingka Seide,Navsari,GJ-27-X-2679,On Time,,24538.45
D06224,26-12-2023,27-12-2023,,POY,500/288,Pallet,16,42,15,10080,Om Sai Yarn Traders,Raymond Fabrics,Vapi,GJ-21-X-4582,Failed,Route Issue,5840.12
D06225,23-08-2024,24-08-2024,24-08-2024,POY,500/96,Pallet,16,42,15,10080,Vapi Yarn Depot,Reliance Industries,Vapi,GJ-39-X-9279,On Time,,13882.56
D06226,27-07-2024,28-07-2024,28-07-2024,FDY,250/48,Box,6,2,8,96,Vapi Yarn Depot,Indo Rama Synthetics,Surat,GJ-14-X-1488,On Time,,9425.58
D06227,30-01-2022,01-02-2022,01-02-2022,POY,400/144,Pallet,15,42,15,9450,Patel Yarn Agency,Reliance Industries,Silvassa,GJ-21-X-4582,On Time,,24808.3
D06228,05-08-2024,09-08-2024,09-08-2024,POY,400/144,Pallet,12,42,15,7560,Om Sai Yarn Traders,Sutlej Textiles,Silvassa,GJ-87-X-1434,On Time,,13593.48
D06229,10-08-2022,11-08-2022,11-08-2022,POY,250/48,Pallet,13,42,15,8190,Modi Spinning Mills,Alok Industries,Silvassa,GJ-96-X-9935,On Time,,19971.93
D06230,06-01-2022,10-01-2022,,FDY,300/72,Box,5,2,8,80,Hanuman Yarn Mills,Indo Rama Synthetics,Navsari,GJ-41-X-4657,Failed,Vehicle Breakdown,9313.75
D06231,11-06-2024,13-06-2024,,POY,500/96,Pallet,15,42,15,9450,Laxmi Fibre Industries,Sutlej Textiles,Silvassa,GJ-21-X-7912,Failed,Vehicle Breakdown,16337.15
D06232,01-11-2022,04-11-2022,04-11-2022,FDY,250/48,Box,8,2,8,128,Gujarat Yarn Traders,Vardhman Group,Ahmedabad,GJ-13-X-5506,On Time,,13588.54
D06233,01-05-2023,04-05-2023,04-05-2023,POY,250/48,Pallet,12,42,15,7560,Surat Silk House,Pasupati Fabrics,Navsari,GJ-27-X-2679,On Time,,10870.15
D06234,04-08-2022,08-08-2022,08-08-2022,FDY,300/72,Box,26,2,8,416,Vapi Yarn Depot,Indo Count Industries,Ahmedabad,GJ-41-X-4657,On Time,,15994.18
D06235,03-10-2022,08-10-2022,08-10-2022,FDY,600/288,Box,7,2,8,112,Navsari Thread Co,Grasim Industries,Vapi,GJ-21-X-7912,On Time,,21629.41
D06236,17-08-2022,22-08-2022,,FDY,600/288,Box,19,2,8,304,Bhavna Textiles,Arvind Mills,Vapi,GJ-41-X-4657,Failed,Weather,24419.61
D06237,13-05-2022,18-05-2022,19-05-2022,FDY,250/48,Box,17,2,8,272,Rajesh Spinning Co,Arvind Mills,Surat,GJ-41-X-4657,Delayed,Route Issue,16339.48
D06238,28-03-2022,31-03-2022,31-03-2022,POY,300/72,Pallet,12,42,15,7560,Krishna Textile Suppliers,Trident Group,Silvassa,GJ-21-X-7912,On Time,,23922.54
D06239,07-02-2022,08-02-2022,08-02-2022,FDY,300/72,Box,28,2,8,448,Rajesh Spinning Co,Arvind Mills,Vapi,GJ-87-X-1434,On Time,,19224.3
D06240,08-10-2022,11-10-2022,11-10-2022,POY,400/144,Pallet,13,42,15,8190,Hanuman Yarn Mills,Bombay Dyeing,Silvassa,GJ-87-X-1434,On Time,,10067.94
D06241,09-02-2022,14-02-2022,17-02-2022,FDY,300/72,Box,7,2,8,112,Laxmi Fibre Industries,Indo Rama Synthetics,Pune,GJ-27-X-2679,Delayed,Weather,14476.72
D06242,27-07-2022,29-07-2022,29-07-2022,POY,500/96,Pallet,12,42,15,7560,Rajesh Spinning Co,Garden Silk Mills,Navsari,GJ-96-X-9935,On Time,,14307.81
D06243,14-04-2022,18-04-2022,,POY,500/288,Pallet,14,42,15,8820,Om Sai Yarn Traders,Indo Rama Synthetics,Silvassa,GJ-14-X-1488,Failed,Weather,8032.72
D06244,28-04-2024,02-05-2024,02-05-2024,POY,500/288,Pallet,16,42,15,10080,Hanuman Yarn Mills,Sutlej Textiles,Surat,GJ-91-X-2824,On Time,,17512.96
D06245,26-05-2024,29-05-2024,05-06-2024,FDY,600/288,Box,23,2,8,368,Shree Ram Textiles,Unknown,Pune,GJ-96-X-9935,Delayed,Weather,20699.56
D06246,09-07-2024,12-07-2024,12-07-2024,POY,300/72,Pallet,12,42,15,7560,Shree Ram Textiles,Pasupati Fabrics,Ahmedabad,GJ-39-X-9279,On Time,,7244.02
D06247,16-09-2022,18-09-2022,18-09-2022,POY,300/72,Pallet,15,42,15,9450,Rajesh Spinning Co,Bombay Dyeing,Pune,GJ-21-X-4582,On Time,,14193.16
D06248,21-11-2022,23-11-2022,23-11-2022,POY,500/288,Pallet,15,42,15,9450,Krishna Textile Suppliers,SRF Limited,Navsari,GJ-96-X-9935,On Time,,6632.91
D06249,26-01-2024,30-01-2024,30-01-2024,FDY,600/288,Box,15,2,8,240,Navsari Thread Co,Vardhman Group,Ahmedabad,GJ-21-X-4582,On Time,,12351.5
D06250,25-09-2022,27-09-2022,27-09-2022,FDY,250/48,Box,26,2,8,416,Silvassa Fibre Co,Nahar Spinning,Vapi,GJ-39-X-9279,On Time,,8383.48
D06251,12-09-2022,15-09-2022,22-09-2022,FDY,250/48,Box,9,2,8,144,Om Sai Yarn Traders,Garden Silk Mills,Pune,GJ-39-X-9279,Delayed,Route Issue,17880.26
D06252,07-11-2023,11-11-2023,11-11-2023,FDY,600/288,Box,23,2,8,368,Surat Silk House,Reliance Industries,Vapi,GJ-27-X-2679,On Time,,24736.7
D06253,14-07-2023,17-07-2023,17-07-2023,FDY,300/72,Box,16,2,8,256,Navsari Thread Co,Nahar Spinning,Silvassa,GJ-87-X-1434,On Time,,19735.11
